# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan 31 11:31:24 2025
#
# User preference: *
#
# CONSTRAINT:  where (pl_refname like '%Rosenthal%')
# CONSTRAINT:  order by sy_pnum desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
47 UMa d,47 UMa,0,1,3,Radial Velocity,2009,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,19000.00000000,11000.00000000,-4000.00000000,0,13.800000,4.800000,-2.100000,0,,,,,,,,,479.92089,69.92225,-54.03083,0,1.51000,0.22000,-0.17000,0,Msini,0.380000,0.160000,-0.150000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5829.16,94.78,-94.78,0,1.14,0.03,-0.03,0,1.01,0.05,-0.05,0,0.026,0.061,-0.061,0,[Fe/H],4.33,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,13.7967000,0.0289000,-0.0289000,5.0335200,0.0230000,-0.0230000,3.7500000,0.3400000,-0.3400000,4.8783700,0.0038294,-0.0038294,2021-09-20,2021-05,2021-09-20
61 Vir b,61 Vir,0,1,3,Radial Velocity,2009,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,4.21487000,0.00016000,-0.00016000,0,0.049560,0.000650,-0.000670,0,,,,,,,,,5.11704,0.54031,-0.50853,0,0.01610,0.00170,-0.00160,0,Msini,0.099000,0.091000,-0.070000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5585.57,78.88,-78.88,0,1.03,0.02,-0.02,0,0.91,0.04,-0.04,0,0.028,0.060,-0.060,0,[Fe/H],4.37,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h18m23.15s,199.5964550,-18d18m56.79s,-18.3157745,8.5033200,0.0173700,-0.0173000,4.6955000,0.0462000,-0.0462000,2.9560000,0.2360000,-0.2360000,4.5405200,0.0055701,-0.0055701,2021-09-20,2021-05,2021-09-20
61 Vir c,61 Vir,0,1,3,Radial Velocity,2009,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,38.09570000,0.00830000,-0.00830000,0,0.215100,0.002800,-0.002900,0,,,,,,,,,16.11390,1.11240,-1.17597,0,0.05070,0.00350,-0.00370,0,Msini,0.068000,0.067000,-0.047000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5585.57,78.88,-78.88,0,1.03,0.02,-0.02,0,0.91,0.04,-0.04,0,0.028,0.060,-0.060,0,[Fe/H],4.37,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h18m23.15s,199.5964550,-18d18m56.79s,-18.3157745,8.5033200,0.0173700,-0.0173000,4.6955000,0.0462000,-0.0462000,2.9560000,0.2360000,-0.2360000,4.5405200,0.0055701,-0.0055701,2021-09-20,2021-05,2021-09-20
GJ 581 b,GJ 581,0,1,3,Radial Velocity,2005,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,5.36879000,0.00015000,-0.00015000,0,0.040990,0.000420,-0.000440,0,,,,,,,,,16.24103,0.60387,-0.60387,0,0.05110,0.00190,-0.00190,0,Msini,0.020000,0.022000,-0.014000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,3490.39,42.51,-42.51,0,0.32,0.01,-0.01,0,0.32,0.01,-0.01,0,-0.088,0.074,-0.074,0,[Fe/H],4.94,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981000,0.0020950,-0.0020950,10.5700000,0.1000000,-0.1000000,5.8370000,0.0230000,-0.0230000,9.4110000,0.0011970,-0.0011970,2021-09-20,2021-05,2021-09-20
GJ 581 c,GJ 581,0,1,3,Radial Velocity,2007,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,12.91440000,0.00450000,-0.00480000,0,0.073590,0.000760,-0.000780,0,,,,,,,,,5.05347,0.69922,-0.69922,0,0.01590,0.00220,-0.00220,0,Msini,0.120000,0.120000,-0.084000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,3490.39,42.51,-42.51,0,0.32,0.01,-0.01,0,0.32,0.01,-0.01,0,-0.088,0.074,-0.074,0,[Fe/H],4.94,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h19m25.55s,229.8564725,-07d43m21.70s,-7.7226935,6.2981000,0.0020950,-0.0020950,10.5700000,0.1000000,-0.1000000,5.8370000,0.0230000,-0.0230000,9.4110000,0.0011970,-0.0011970,2021-09-20,2021-05,2021-09-20
HD 37124 b,HD 37124,0,1,3,Radial Velocity,2002,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,154.26000000,0.03000000,-0.03000000,0,0.525300,0.003100,-0.003200,0,,,,,,,,,206.58846,5.08525,-5.08525,0,0.65000,0.01600,-0.01600,0,Msini,0.050000,0.019000,-0.022000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5698.64,48.74,-48.74,0,0.95,0.02,-0.02,0,0.81,0.01,-0.01,0,-0.326,0.060,-0.060,0,[Fe/H],4.39,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m02.40s,84.2599947,+20d43m44.32s,20.7289784,31.6634000,0.0760000,-0.0757000,7.6800000,0.0300000,-0.0300000,5.9520000,0.0160000,-0.0160000,7.4723800,0.0003510,-0.0003510,2021-09-20,2021-05,2021-09-20
HD 37124 c,HD 37124,0,1,3,Radial Velocity,2002,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,887.70000000,2.50000000,-2.40000000,0,1.687000,0.011000,-0.011000,0,,,,,,,,,205.63498,25.42627,-28.60456,0,0.64700,0.08000,-0.09000,0,Msini,0.126000,0.047000,-0.045000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5698.64,48.74,-48.74,0,0.95,0.02,-0.02,0,0.81,0.01,-0.01,0,-0.326,0.060,-0.060,0,[Fe/H],4.39,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m02.40s,84.2599947,+20d43m44.32s,20.7289784,31.6634000,0.0760000,-0.0757000,7.6800000,0.0300000,-0.0300000,5.9520000,0.0160000,-0.0160000,7.4723800,0.0003510,-0.0003510,2021-09-20,2021-05,2021-09-20
HD 37124 d,HD 37124,0,1,3,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,1768.00000000,15.00000000,-14.00000000,0,2.671000,0.022000,-0.022000,0,,,,,,,,,209.44892,10.80617,-11.44182,0,0.65900,0.03400,-0.03600,0,Msini,0.160000,0.120000,-0.110000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5698.64,48.74,-48.74,0,0.95,0.02,-0.02,0,0.81,0.01,-0.01,0,-0.326,0.060,-0.060,0,[Fe/H],4.39,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h37m02.40s,84.2599947,+20d43m44.32s,20.7289784,31.6634000,0.0760000,-0.0757000,7.6800000,0.0300000,-0.0300000,5.9520000,0.0160000,-0.0160000,7.4723800,0.0003510,-0.0003510,2021-09-20,2021-05,2021-09-20
HD 69830 b,HD 69830,0,1,3,Radial Velocity,2006,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,8.66945000,0.00051000,-0.00050000,0,0.079400,0.001200,-0.001200,0,,,,,,,,,10.26586,0.69922,-0.63566,0,0.03230,0.00220,-0.00200,0,Msini,0.112000,0.054000,-0.060000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5420.58,81.31,-81.31,0,0.89,0.02,-0.02,0,0.89,0.04,-0.04,0,0.012,0.060,-0.060,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591000,0.0097000,-0.0096000,5.9600400,0.0230000,-0.0230000,4.1650000,0.0360000,-0.0360000,5.7539200,0.0009726,-0.0009726,2021-09-20,2021-05,2021-09-20
HD 69830 c,HD 69830,0,1,3,Radial Velocity,2006,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,31.61300000,0.01300000,-0.01400000,0,0.188200,0.002900,-0.002900,0,,,,,,,,,9.85268,0.98527,-0.92170,0,0.03100,0.00310,-0.00290,0,Msini,0.114000,0.096000,-0.079000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5420.58,81.31,-81.31,0,0.89,0.02,-0.02,0,0.89,0.04,-0.04,0,0.012,0.060,-0.060,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591000,0.0097000,-0.0096000,5.9600400,0.0230000,-0.0230000,4.1650000,0.0360000,-0.0360000,5.7539200,0.0009726,-0.0009726,2021-09-20,2021-05,2021-09-20
HD 69830 d,HD 69830,0,1,3,Radial Velocity,2006,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,200.61000000,0.68000000,-0.69000000,0,0.645000,0.010000,-0.010000,0,,,,,,,,,14.07980,1.74806,-1.74806,0,0.04430,0.00550,-0.00550,0,Msini,0.100000,0.100000,-0.073000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5420.58,81.31,-81.31,0,0.89,0.02,-0.02,0,0.89,0.04,-0.04,0,0.012,0.060,-0.060,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m24.24s,124.6010091,-12d38m11.13s,-12.6364246,12.5591000,0.0097000,-0.0096000,5.9600400,0.0230000,-0.0230000,4.1650000,0.0360000,-0.0360000,5.7539200,0.0009726,-0.0009726,2021-09-20,2021-05,2021-09-20
HD 7924 b,HD 7924,0,1,3,Radial Velocity,2008,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,5.39785000,0.00017000,-0.00018000,0,0.055950,0.000750,-0.000780,0,,,,,,,,,8.23176,0.44496,-0.44496,0,0.02590,0.00140,-0.00140,0,Msini,0.049000,0.044000,-0.035000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5171.13,74.18,-74.18,0,0.78,0.02,-0.02,0,0.80,0.03,-0.03,0,-0.123,0.058,-0.058,0,[Fe/H],4.55,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.9922000,0.0072000,-0.0072000,7.1789600,0.0230000,-0.0230000,5.1590000,0.0200000,-0.0200000,6.9251600,0.0001960,-0.0001960,2021-09-20,2021-05,2021-09-20
HD 7924 c,HD 7924,0,1,3,Radial Velocity,2015,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,15.30060000,0.00180000,-0.00180000,0,0.112100,0.001500,-0.001600,0,,,,,,,,,8.83563,0.63566,-0.60387,0,0.02780,0.00200,-0.00190,0,Msini,0.100000,0.069000,-0.062000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5171.13,74.18,-74.18,0,0.78,0.02,-0.02,0,0.80,0.03,-0.03,0,-0.123,0.058,-0.058,0,[Fe/H],4.55,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.9922000,0.0072000,-0.0072000,7.1789600,0.0230000,-0.0230000,5.1590000,0.0200000,-0.0200000,6.9251600,0.0001960,-0.0001960,2021-09-20,2021-05,2021-09-20
HD 7924 d,HD 7924,0,1,3,Radial Velocity,2015,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,24.44590000,0.00900000,-0.00910000,0,0.153200,0.002100,-0.002100,0,,,,,,,,,6.10231,0.66744,-0.63566,0,0.01920,0.00210,-0.00200,0,Msini,0.170000,0.100000,-0.100000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5171.13,74.18,-74.18,0,0.78,0.02,-0.02,0,0.80,0.03,-0.03,0,-0.123,0.058,-0.058,0,[Fe/H],4.55,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h21m58.96s,20.4956562,+76d42m36.53s,76.7101475,16.9922000,0.0072000,-0.0072000,7.1789600,0.0230000,-0.0230000,5.1590000,0.0200000,-0.0200000,6.9251600,0.0001960,-0.0001960,2021-09-20,2021-05,2021-09-20
ups And b,ups And,0,2,3,Radial Velocity,1996,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,4.61712200,0.00001200,-0.00001200,0,0.059140,0.000610,-0.000630,0,,,,,,,,,214.53417,5.08525,-5.08525,0,0.67500,0.01600,-0.01600,0,Msini,0.006900,0.007200,-0.004600,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,6156.77,112.16,-112.16,0,1.62,0.04,-0.04,0,1.29,0.04,-0.04,0,0.122,0.063,-0.063,0,[Fe/H],4.13,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054000,0.0635000,-0.0629000,4.0956500,0.0230000,-0.0230000,2.8590000,0.2740000,-0.2740000,3.9868700,0.0089371,-0.0089371,2022-05-09,2021-05,2022-05-09
ups And c,ups And,0,2,3,Radial Velocity,1999,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,241.22300000,0.04500000,-0.04100000,0,0.826500,0.008600,-0.008800,0,,,,,,,,,624.53282,15.57359,-15.57359,0,1.96500,0.04900,-0.04900,0,Msini,0.266000,0.012000,-0.012000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,6156.77,112.16,-112.16,0,1.62,0.04,-0.04,0,1.29,0.04,-0.04,0,0.122,0.063,-0.063,0,[Fe/H],4.13,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h36m47.60s,24.1983534,+41d24m13.73s,41.4038147,13.4054000,0.0635000,-0.0629000,4.0956500,0.0230000,-0.0230000,2.8590000,0.2740000,-0.2740000,3.9868700,0.0089371,-0.0089371,2021-09-20,2021-05,2021-09-20
