# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug  5 13:03:20 2025
#
# User preference: *
#
# CONSTRAINT:  where (disc_year < 2025
# CONSTRAINT:  and pl_orbsmaxstr > 0.1
# CONSTRAINT:  and pl_rvampstr > 1
# CONSTRAINT:  and st_massstr in (0.6,1.6))
# CONSTRAINT:  order by hostname desc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamperr2:   Radial Velocity Amplitude Lower Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
HD64114 b,HD64114,1,1,Radial Velocity,2019,Las Campanas Observatory,0,45.79100000000,0.07000000000,-0.07000000000,0,0.2460000000,0.0050000000,-0.0050000000,0,4.41000000,,,0,0.39300000,,,0,17.80000000,3.50000000,-3.50000000,0,0.05600478,0.01101218,-0.01101218,0,Msini,0.120000,0.080000,-0.080000,0,,,,,,,,,0,3.33000,0.64000,-0.64000,0,G7 V,5676.00,32.00,-87.00,0,0.882858,0.027814,-0.009871,0,0.950000,0.050000,-0.050000,0,,,,,,4.517860,0.071895,-0.074341,0,07h51m55.81s,117.9825560,-11d02m01.40s,-11.0337221,31.52620000,0.04100000,-0.04090000,7.7100000,0.0300000,-0.0300000,6.0460000,0.0240000,-0.0240000,7.5258100,0.0002520,-0.0002520
HD63935 c,HD63935,1,2,Radial Velocity,2021,Multiple Observatories,0,21.40270000000,0.00180000000,-0.00180000000,0,0.1480000000,0.0030000000,-0.0030000000,0,3.06451296,0.08805710,-0.07912569,0,0.27339800,0.00785594,-0.00705913,0,11.10000000,2.00000000,-1.90000000,0,0.03492451,0.00629270,-0.00597807,0,Mass,0.000000,,,0,36.7000,1.4000,-1.4000,0,619.59,10.37,-10.40,0,0,2.66000,0.45000,-0.45000,0,,5513.00,71.00,-73.00,0,0.959800,0.016800,-0.016700,0,0.940600,0.034200,-0.031800,0,0.1070,0.0540,-0.0570,0,[Fe/H],4.445000,0.024000,-0.024000,0,07h51m41.91s,117.9246417,+09d23m06.87s,9.3852412,48.97390000,0.10570000,-0.10530000,8.5800000,0.0300000,-0.0300000,6.8810000,0.0210000,-0.0210000,8.3935300,0.0002880,-0.0002880
HD63765 b,HD63765,1,1,Radial Velocity,2009,La Silla Observatory,0,358.00000000000,1.00000000000,-1.00000000000,0,0.9400000000,0.0200000000,-0.0200000000,0,14.20000000,,,0,1.27000000,,,0,168.44990000,9.53490000,-9.53490000,0,0.53000000,0.03000000,-0.03000000,0,Msini,0.240000,0.040000,-0.040000,0,,,,,,,,,0,20.90000,1.30000,-1.30000,0,G9 V,5449.00,11.00,-11.00,0,0.830000,0.010000,-0.010000,0,0.650000,0.010000,-0.010000,0,-0.1600,,,0,[Fe/H],4.410000,0.000000,0.000000,0,07h47m49.98s,116.9582617,-54d15m55.24s,-54.2653450,32.53760000,0.03280000,-0.03280000,8.1000000,0.0300000,-0.0300000,6.3160000,0.0210000,-0.0210000,7.9098300,0.0002900,-0.0002900
HD63433 c,HD63433,1,3,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,20.54384700000,0.00002100000,-0.00002100000,0,0.1460000000,0.0030000000,-0.0030000000,0,2.58229101,0.05676806,-0.05612688,0,0.23037697,0.00506452,-0.00500731,0,17.20000000,10.30000000,-9.30000000,0,0.05411725,0.03240742,-0.02926107,0,Mass,0.000000,,,0,35.3582,,,0,622.31,8.51,-8.85,0,0,4.10000,2.30000,-2.30000,0,G5 V,5634.00,62.00,-65.00,0,0.916900,0.013200,-0.012900,0,0.988300,0.021200,-0.027300,0,0.0790,0.0540,-0.0530,0,[Fe/H],4.508000,0.013000,-0.019000,0,07h49m55.05s,117.4793699,+27d21m47.28s,27.3631342,22.40350000,0.02250000,-0.02250000,6.9203500,0.0230000,-0.0230000,5.2580000,0.0160000,-0.0160000,6.7183100,0.0005290,-0.0005290
HD62549 b,HD62549,1,1,Radial Velocity,2022,Multiple Observatories,0,14306.88519000000,3762.35334000000,-3219.89899000000,0,11.8420000000,2.1460000000,-1.9790000000,0,12.60000000,,,0,1.12000000,,,0,2707.58019923,665.21485585,-330.54154328,0,8.51900000,2.09300000,-1.04000000,0,Mass,0.150000,0.130000,-0.099000,0,,,,,,,,,0,20.78200,2.12200,-2.53300,0,,5930.46,99.83,-126.50,0,1.232270,0.062077,-0.043661,0,1.080000,0.134000,-0.134000,0,,,,,,4.290080,0.088472,-0.058962,0,07h44m19.71s,116.0821439,-05d03m14.84s,-5.0541223,49.33050000,0.11920000,-0.11860000,7.7200000,0.0300000,-0.0300000,6.2580000,0.0180000,-0.0180000,7.5654200,0.0002010,-0.0002010
HD62364 b,HD62364,1,2,Radial Velocity,2022,Multiple Observatories,0,5138.00000000000,24.00000000000,-22.00000000000,0,6.1500000000,0.0400000000,-0.0300000000,0,12.10000000,,,0,1.08000000,,,0,5965.63919939,209.76674862,-200.23189641,0,18.77000000,0.66000000,-0.63000000,0,Mass,0.607000,0.005000,-0.005000,0,0.0720,0.0010,-0.0010,0,,,,,0,170.00000,2.00000,-2.00000,0,F7 V,6255.00,26.00,-26.00,0,1.401000,0.015000,-0.015000,0,1.157000,0.028000,-0.028000,0,-0.1100,0.0200,-0.0200,0,[Fe/H],4.140000,0.040000,-0.040000,0,07h35m37.26s,113.9052658,-75d32m39.37s,-75.5442707,53.11200000,0.07430000,-0.07410000,7.3200000,0.0300000,-0.0300000,6.0010000,0.0240000,-0.0240000,7.1814000,0.0002540,-0.0002540
HD62364 c,HD62364,1,2,Radial Velocity,2022,Multiple Observatories,1,74839.94555000000,8275.85573000000,-6864.79047000000,0,36.9840000000,2.9570000000,-2.7930000000,0,12.00000000,,,0,1.07000000,,,0,7923.46218651,852.09795917,-928.69460525,0,24.93000000,2.68100000,-2.92200000,0,Mass,0.773000,0.009000,-0.009000,0,,,,,,,,,0,104.77000,0.73400,-1.47000,0,F7 V,6255.00,26.00,-26.00,0,1.401000,0.015000,-0.015000,0,1.190000,0.162000,-0.162000,0,-0.1100,0.0200,-0.0200,0,[Fe/H],4.140000,0.040000,-0.040000,0,07h35m37.26s,113.9052658,-75d32m39.37s,-75.5442707,53.11200000,0.07430000,-0.07410000,7.3200000,0.0300000,-0.0300000,6.0010000,0.0240000,-0.0240000,7.1814000,0.0002540,-0.0002540
HD60532 b,HD60532,1,2,Radial Velocity,2008,La Silla Observatory,0,201.90000000000,0.30000000000,-0.30000000000,0,0.7700000000,0.0200000000,-0.0200000000,0,13.80000000,,,0,1.23000000,,,0,336.89980000,25.42640000,-25.42640000,0,1.06000000,0.08000000,-0.08000000,0,Msini,0.260000,0.020000,-0.020000,0,,,,,,,,,0,29.10000,0.90000,-0.90000,0,F6 IV,6245.00,80.00,-80.00,0,2.570000,0.120000,-0.120000,0,1.500000,0.090000,-0.090000,0,-0.2600,,,0,[Fe/H],3.800000,0.070000,-0.070000,0,07h34m03.14s,113.5130656,-22d17m45.12s,-22.2958661,25.97160000,0.15770000,-0.15580000,4.4400000,0.0300000,-0.0300000,3.3550000,0.2860000,-0.2860000,4.3079300,0.0039880,-0.0039880
HD60532 c,HD60532,1,2,Radial Velocity,2008,La Silla Observatory,0,600.10000000000,2.40000000000,-2.40000000000,0,1.6000000000,0.0400000000,-0.0400000000,0,13.30000000,,,0,1.18000000,,,0,797.75330000,50.85280000,-50.85280000,0,2.51000000,0.16000000,-0.16000000,0,Msini,0.030000,0.020000,-0.020000,0,,,,,,,,,0,46.10000,1.00000,-1.00000,0,F6 IV,6245.00,80.00,-80.00,0,2.570000,0.120000,-0.120000,0,1.500000,0.090000,-0.090000,0,-0.2600,,,0,[Fe/H],3.800000,0.070000,-0.070000,0,07h34m03.14s,113.5130656,-22d17m45.12s,-22.2958661,25.97160000,0.15770000,-0.15580000,4.4400000,0.0300000,-0.0300000,3.3550000,0.2860000,-0.2860000,4.3079300,0.0039880,-0.0039880
HD56957 b,HD56957,1,1,Radial Velocity,2022,Multiple Observatories,0,5859.08992000000,2325.96289000000,-959.68304000000,0,6.4260000000,1.5640000000,-0.8670000000,0,12.80000000,,,0,1.14000000,,,0,1880.90851263,915.02798375,-1279.57716658,0,5.91800000,2.87900000,-4.02600000,0,Mass,0.273000,0.178000,-0.136000,0,,,,,,,,,0,11.78800,2.95800,-2.19000,0,,5743.00,145.26,-67.71,0,1.777930,0.057401,-0.093866,0,1.030000,0.131000,-0.131000,0,,,,,,3.951070,0.066643,-0.079142,0,07h17m18.10s,109.3253986,-40d39m21.83s,-40.6560651,61.49250000,0.09420000,-0.09380000,7.5700000,0.0300000,-0.0300000,5.9860000,0.0240000,-0.0240000,7.3984100,0.0001990,-0.0001990
HD564 b,HD564,1,1,Radial Velocity,2014,La Silla Observatory,0,492.30000000000,2.30000000000,-2.30000000000,0,1.2000000000,0.0200000000,-0.0200000000,0,12.50000000,,,0,1.12000000,,,0,104.88000000,9.54000000,-9.54000000,0,0.33000000,0.03000000,-0.03000000,0,Msini,0.096000,0.067000,-0.067000,0,,,,,,,,,0,8.79000,0.45000,-0.45000,0,G2/G3 V,5902.00,61.00,-61.00,0,1.010000,0.050000,-0.050000,0,0.961000,0.050000,-0.050000,0,-0.2000,0.0500,-0.0500,0,[Fe/H],4.530000,0.100000,-0.100000,0,00h09m52.67s,2.4694459,-50d16m04.44s,-50.2678998,51.16590000,0.09410000,-0.09370000,8.3200000,0.0300000,-0.0300000,6.8930000,0.0210000,-0.0210000,8.1707700,0.0002840,-0.0002840
HD5608 b,HD5608,2,1,Radial Velocity,2012,Okayama Astrophysical Observatory,0,768.70000000000,4.72000000000,-1.67000000000,0,1.7900000000,0.0070000000,-0.0030000000,0,13.70000000,,,0,1.22000000,,,0,371.22357938,19.70536123,-18.11621920,0,1.16800000,0.06200000,-0.05700000,0,Msini,0.110000,0.029000,-0.080000,0,,,,,,,,,0,21.95000,1.17000,-1.14000,0,K0 IV,4807.00,,,0,5.430000,0.700000,-0.620000,0,1.290000,0.230000,-0.230000,0,0.0400,0.0700,-0.1000,0,[Fe/H],3.060000,0.080000,-0.080000,0,00h58m14.26s,14.5594349,+33d57m02.08s,33.9505774,58.11050000,0.22090000,-0.22090000,6.0027200,0.0230000,-0.0230000,3.8260000,0.3720000,-0.3720000,5.7269500,0.0016237,-0.0016237
HD5583 b,HD5583,1,1,Radial Velocity,2016,Roque de los Muchachos Observatory,0,139.35000000000,0.21000000000,-0.22000000000,0,0.5300000000,0.0200000000,-0.0200000000,0,12.80000000,,,0,1.14000000,,,0,1837.05740000,168.44990000,-168.44990000,0,5.78000000,0.53000000,-0.53000000,0,Msini,0.076000,0.070000,-0.023000,0,,,,,,,,,0,225.80000,4.50000,-4.00000,0,,4830.00,45.00,-45.00,0,9.090000,1.500000,-1.500000,0,1.010000,0.100000,-0.100000,0,-0.5000,0.1800,-0.1800,0,[Fe/H],2.530000,0.140000,-0.140000,0,00h57m56.87s,14.4869460,+34d59m07.19s,34.9853306,219.21600000,3.48300000,-3.37800000,7.6040000,0.0020000,-0.0020000,5.2210000,0.0200000,-0.0200000,7.3076900,0.0003300,-0.0003300
HD55696 b,HD55696,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,1827.00000000000,10.00000000000,-10.00000000000,0,3.1800000000,0.1800000000,-0.1800000000,0,12.90000000,,,0,1.16000000,,,0,1357.12729789,317.82840700,-219.30160083,0,4.27000000,1.00000000,-0.69000000,0,Mass,0.705000,0.022000,-0.022000,0,,,,,,,,,0,76.70000,3.90000,-3.90000,0,G0 V,6012.00,,,0,1.520000,0.070000,-0.070000,0,1.290000,0.200000,-0.200000,0,0.3700,,,0,[Fe/H],4.150000,0.028000,-0.028000,0,07h12m14.93s,108.0622029,-38d10m28.70s,-38.1746390,77.96930000,0.18360000,-0.18270000,7.9500000,0.0300000,-0.0300000,6.5910000,0.0200000,-0.0200000,7.8113500,0.0003210,-0.0003210
HD5319 b,HD5319,1,2,Radial Velocity,2007,W. M. Keck Observatory,0,637.10000000000,1.40000000000,-1.40000000000,0,1.5700000000,0.1100000000,-0.1100000000,0,13.50000000,,,0,1.21000000,,,0,494.54348000,13.34886000,-13.34886000,0,1.55600000,0.04200000,-0.04200000,0,Msini,0.092000,0.025000,-0.025000,0,,,,,,,,,0,31.46000,0.83000,-0.83000,0,G5,4871.00,,,0,4.060000,,,0,1.270000,,,0,0.1500,0.0300,-0.0300,0,[Fe/H],3.260000,,,0,00h55m01.39s,13.7558096,+00d47m21.63s,0.7893425,121.40500000,0.70750000,-0.70750000,8.0500000,0.0300000,-0.0300000,5.6990000,0.0200000,-0.0200000,7.7723800,0.0002160,-0.0002160
HD5319 c,HD5319,1,2,Radial Velocity,2014,W. M. Keck Observatory,0,872.20000000000,6.00000000000,-6.00000000000,0,1.9300000000,0.1300000000,-0.1300000000,0,13.80000000,,,0,1.23000000,,,0,334.67499000,22.88376000,-22.88376000,0,1.05300000,0.07200000,-0.07200000,0,Msini,0.183000,0.064000,-0.064000,0,,,,,,,,,0,19.40000,1.40000,-1.40000,0,G5,4871.00,,,0,4.060000,,,0,1.270000,,,0,0.1500,0.0300,-0.0300,0,[Fe/H],3.260000,,,0,00h55m01.39s,13.7558096,+00d47m21.63s,0.7893425,121.40500000,0.70750000,-0.70750000,8.0500000,0.0300000,-0.0300000,5.6990000,0.0200000,-0.0200000,7.7723800,0.0002160,-0.0002160
HD5278 b,HD5278,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,14.33915600000,0.00004900000,-0.00004700000,0,0.1202000000,0.0013000000,-0.0013000000,0,2.45000000,0.05000000,-0.05000000,0,0.21857474,0.00446071,-0.00446071,0,7.80000000,1.50000000,-1.40000000,0,0.02454154,0.00471953,-0.00440489,0,Mass,0.080000,0.090000,-0.050000,0,132.0000,5.0000,-5.0000,0,943.00,13.00,-13.00,0,0,1.93000,0.34000,-0.35000,0,F V,6203.00,64.00,-64.00,0,1.194000,0.017000,-0.016000,0,1.126000,0.036000,-0.035000,0,-0.1200,0.0400,-0.0400,0,[Fe/H],4.500000,0.110000,-0.110000,0,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.58460000,0.09470000,-0.09430000,7.9400000,0.0300000,-0.0300000,6.6050000,0.0270000,-0.0270000,7.8037500,0.0002700,-0.0002700
HD5278 c,HD5278,1,2,Radial Velocity,2021,Paranal Observatory,0,40.87000000000,0.18000000000,-0.17000000000,0,0.2416000000,0.0027000000,-0.0027000000,0,4.49000000,,,0,0.40100000,,,0,18.40000000,1.80000000,-1.90000000,0,0.05789287,0.00566343,-0.00597807,0,Msini,0.070000,0.080000,-0.040000,0,,,,,,,,,0,3.17000,0.34000,-0.32000,0,F V,6203.00,64.00,-64.00,0,1.194000,0.017000,-0.016000,0,1.126000,0.036000,-0.035000,0,-0.1200,0.0400,-0.0400,0,[Fe/H],4.500000,0.110000,-0.110000,0,00h50m11.23s,12.5467785,-83d44m37.56s,-83.7437671,57.58460000,0.09470000,-0.09430000,7.9400000,0.0300000,-0.0300000,6.6050000,0.0270000,-0.0270000,7.8037500,0.0002700,-0.0002700
HD52265 b,HD52265,1,1,Radial Velocity,2000,W. M. Keck Observatory,0,119.27000000000,0.02000000000,-0.02000000000,0,0.5200000000,0.0090000000,-0.0090000000,0,13.70000000,,,0,1.22000000,,,0,384.57430000,15.89150000,-15.89150000,0,1.21000000,0.05000000,-0.05000000,0,Msini,0.270000,0.020000,-0.020000,0,,,,,405.00,75.00,-75.00,0,0,42.97000,0.70000,-0.70000,0,G0V,6136.00,,,0,1.320000,0.020000,-0.020000,0,1.204000,,,0,0.2100,0.0600,-0.0600,0,[Fe/H],4.360000,,,0,07h00m17.91s,105.0746449,-05d22m00.53s,-5.3668142,29.98030000,0.04240000,-0.04230000,6.2935100,0.0230000,-0.0230000,4.9530000,0.0170000,-0.0170000,6.1525700,0.0006094,-0.0006094
HD51608 b,HD51608,1,2,Radial Velocity,2019,La Silla Observatory,0,14.07260000000,0.00160000000,-0.00160000000,0,0.1059000000,0.0043000000,-0.0046000000,0,3.62000000,,,0,0.32300000,,,0,12.77000000,1.20000000,-1.19000000,0,0.04020000,0.00380000,-0.00370000,0,Msini,0.090000,0.040000,-0.040000,0,,,,,,,,,0,3.95000,0.16000,-0.16000,0,G7 V,5358.00,22.00,-22.00,0,0.916136,0.020985,-0.056048,0,0.800000,,,0,-0.0700,0.0100,-0.0100,0,[Fe/H],4.360000,0.050000,-0.050000,0,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.05530000,0.03330000,-0.03310000,8.1700000,0.0300000,-0.0300000,6.3280000,0.0180000,-0.0180000,7.9605800,0.0002790,-0.0002790
HD51608 c,HD51608,1,2,Radial Velocity,2019,La Silla Observatory,0,95.94460000000,0.15550000000,-0.13660000000,0,0.3809000000,0.0153000000,-0.0164000000,0,3.87000000,,,0,0.34600000,,,0,14.31000000,1.63000000,-1.53000000,0,0.04500000,0.00510000,-0.00480000,0,Msini,0.140000,0.070000,-0.070000,0,,,,,,,,,0,2.36000,0.17000,-0.17000,0,G7 V,5358.00,22.00,-22.00,0,0.916136,0.020985,-0.056048,0,0.800000,,,0,-0.0700,0.0100,-0.0100,0,[Fe/H],4.360000,0.050000,-0.050000,0,06h54m51.29s,103.7137102,-55d15m36.07s,-55.2600189,35.05530000,0.03330000,-0.03310000,8.1700000,0.0300000,-0.0300000,6.3280000,0.0180000,-0.0180000,7.9605800,0.0002790,-0.0002790
HD50554 b,HD50554,1,1,Radial Velocity,2002,Lick Observatory,0,1293.00000000000,37.00000000000,-37.00000000000,0,2.3530000000,0.0452000000,-0.0452000000,0,12.80000000,,,0,1.14000000,,,0,1859.29618095,286.04556630,-165.27077164,0,5.85000000,0.90000000,-0.52000000,0,Mass,0.501000,0.030000,-0.030000,0,,,,,,,,,0,104.00000,5.00000,-5.00000,0,F8 V,5987.00,70.00,-70.00,0,1.020000,0.020000,-0.020000,0,1.040000,0.010000,-0.010000,0,-0.0400,0.0300,-0.0300,0,[Fe/H],4.333282,0.032046,-0.032046,0,06h54m42.79s,103.6782730,+24d14m42.51s,24.2451409,31.16640000,0.05560000,-0.05540000,6.8561000,0.0230000,-0.0230000,5.4670000,0.0180000,-0.0180000,6.6978600,0.0004590,-0.0004590
HD50499 b,HD50499,1,2,Radial Velocity,2005,W. M. Keck Observatory,0,2447.10000000000,21.92000000000,-21.72000000000,0,3.8330000000,0.0305000000,-0.0300000000,0,13.50000000,,,0,1.20000000,,,0,519.96988000,5.40311000,-5.40311000,0,1.63600000,0.01700000,-0.01700000,0,Msini,0.266000,0.044000,-0.044000,0,,,,,,,,,0,21.99000,1.08000,-1.02000,0,G1 V,6102.00,54.00,-54.00,0,1.351000,0.054000,-0.054000,0,1.253000,0.020000,-0.020000,0,0.2600,0.0400,-0.0400,0,[Fe/H],4.247000,0.033000,-0.033000,0,06h52m01.94s,103.0080750,-33d54m54.96s,-33.9152670,46.28450000,0.05570000,-0.05550000,7.2100000,0.0300000,-0.0300000,5.8360000,0.0160000,-0.0160000,7.0564000,0.0002410,-0.0002410
HD50499 c,HD50499,1,2,Radial Velocity,2019,La Silla Observatory,0,8619.90000000000,2622.49500000000,-405.42750000000,0,9.0200000000,1.7300000000,-0.3300000000,0,13.20000000,,,0,1.17000000,,,0,931.24190000,232.01590000,-57.20940000,0,2.93000000,0.73000000,-0.18000000,0,Msini,0.000000,0.140000,-0.020000,0,,,,,,,,,0,24.23000,3.79000,-0.95000,0,G1 V,6099.00,43.00,-43.00,0,1.420000,0.020000,-0.020000,0,1.310000,0.070000,-0.070000,0,0.3800,0.0300,-0.0300,0,[Fe/H],4.420000,0.050000,-0.050000,0,06h52m01.94s,103.0080750,-33d54m54.96s,-33.9152670,46.28450000,0.05570000,-0.05550000,7.2100000,0.0300000,-0.0300000,5.8360000,0.0160000,-0.0160000,7.0564000,0.0002410,-0.0002410
HD4917 b,HD4917,1,1,Radial Velocity,2018,W. M. Keck Observatory,0,400.50000000000,1.70000000000,-1.70000000000,0,1.1670000000,0.0650000000,-0.0650000000,0,13.50000000,,,0,1.21000000,,,0,513.29545000,29.24036000,-29.24036000,0,1.61500000,0.09200000,-0.09200000,0,Msini,0.066000,0.041000,-0.041000,0,,,,,,,,,0,37.10000,2.20000,-2.20000,0,K0 III/IV,4802.00,,,0,5.010000,,,0,1.320000,,,0,0.1800,0.1000,-0.1000,0,[M/H],2.970000,,,0,00h51m06.30s,12.7762624,-12d55m39.59s,-12.9276648,204.27700000,2.47450000,-2.47450000,8.0300000,0.0300000,-0.0300000,5.6100000,0.0180000,-0.0180000,7.7487700,0.0001880,-0.0001880
